"sim","n_m1","n_0","n_p1","cov.sim.index","beta_cov_sim","beta_cov_proxy_sim","gamma_shape_sim","gamma_scale_sim","vonMises_kappa_sim","beta_cov_est","beta_cov_SE","beta_cov_95LCI","beta_cov_95UCI","beta_cov_in_95CI","beta_cov_est_new","beta_cov_SE_new","beta_cov_95LCI_new","beta_cov_95UCI_new","beta_cov_in_95CI_new","beta_cov_proxy_est_new","beta_cov_proxy_SE_new","beta_cov_proxy_95LCI_new","beta_cov_proxy_95UCI_new","beta_cov_proxy_in_95CI_new","gamma_shape_est","gamma_scale_est","vonMises_kappa_est","converg_mess_baseline","converg_mess_new","AICc_baseline","AICc_new","beta_sim_factor","proxy_factor","gamma_shape_est_new","gamma_scale_est_new","vonMises_kappa_est_new","deltaAICc"
488,5,10,15,88,0.5,1,1,1,1,0.786818274365136,0.197870732701654,0.398998764675343,1.17463778405493,TRUE,0.438284854575332,0.142197968142975,0.159581958340328,0.716987750810336,TRUE,1.07513016077814,0.175363950536831,0.73142313353929,1.418837188017,TRUE,0.993334626658669,1.0282188227059,0.988684536070531,0,0,67280.6738202291,67258.1222375212,"0.5 1","-1: 5, 0: 10, +1: 15",0.993530549100307,1.02733510709389,0.987548370777676,22.5515827078925
489,5,10,15,89,0.5,1,1,1,1,0.780683857641949,0.204567696656099,0.379738539795681,1.18162917548822,TRUE,0.394826699776871,0.127073952124463,0.145766330239756,0.643887069313986,TRUE,1.21337633730175,0.158744309338623,0.902243208247366,1.52450946635614,TRUE,1.00131258834335,0.968696074945265,0.976743588040877,0,0,67283.9171754542,67253.8009183457,"0.5 1","-1: 5, 0: 10, +1: 15",1.00184625052458,0.968213124479203,0.9793747806052,30.1162571085006
490,5,10,15,90,0.5,1,1,1,1,0.857974064853451,0.162267327462952,0.539935947158498,1.1760121825484,FALSE,0.530067538678022,0.109481427402369,0.315487883993343,0.744647193362702,TRUE,0.967553656695487,0.136431989305936,0.700151871316698,1.23495544207428,TRUE,1.00553518872004,0.97115094828396,0.959847038705296,0,0,67298.1598095339,67267.4830523004,"0.5 1","-1: 5, 0: 10, +1: 15",1.00660722325619,0.97016849399055,0.961025440808852,30.6767572334356
491,5,10,15,91,0.5,1,1,1,1,0.861505871772326,0.128919429039666,0.608828433947114,1.11418330959754,FALSE,0.608786034362225,0.112010518828123,0.389249451569457,0.828322617154992,TRUE,0.756300999961586,0.138044037494833,0.485739658191215,1.02686234173196,TRUE,1.01503521633166,0.997887024570142,1.04202243834543,0,0,67307.0859467539,67282.2298912188,"0.5 1","-1: 5, 0: 10, +1: 15",1.01674844647546,0.996431613525854,1.04447469520802,24.8560555351287
492,5,10,15,92,0.5,1,1,1,1,0.906882642199851,0.178347456084112,0.557328051540654,1.25643723285905,FALSE,0.570767058215556,0.130030995157776,0.315910990832414,0.825623125598699,TRUE,0.974826085467112,0.157116543393893,0.666883319039658,1.28276885189457,TRUE,1.00747259985301,1.02840205121355,0.998947178258295,0,0,67270.893132469,67248.1068209178,"0.5 1","-1: 5, 0: 10, +1: 15",1.00705644911016,1.02861068353578,0.999063726680793,22.7863115511864
493,5,10,15,93,0.5,1,1,1,1,0.628259878160889,0.16916734811907,0.296697968487363,0.959821787834415,TRUE,0.287442374707309,0.117959901089556,0.0562452169518731,0.518639532462745,TRUE,0.964020737154888,0.143417169311937,0.682928250538809,1.24511322377097,TRUE,1.01352098456056,0.970480026020453,0.988127461900258,0,0,67318.4678276614,67292.6971910832,"0.5 1","-1: 5, 0: 10, +1: 15",1.01387947356603,0.968919836440905,0.986459929477821,25.7706365781487
494,5,10,15,94,0.5,1,1,1,1,0.900626348157051,0.188729422020178,0.53072347817444,1.27052921813966,FALSE,0.535771425905013,0.131241522206498,0.278542769104063,0.793000082705964,TRUE,1.05490494395802,0.159476633178787,0.742336486551889,1.36747340136415,TRUE,0.984537797879697,1.02698087426276,1.02096054937744,0,0,67267.8853964951,67243.1773134809,"0.5 1","-1: 5, 0: 10, +1: 15",0.984255136812956,1.02640719742443,1.02054160888364,24.7080830142077
495,5,10,15,95,0.5,1,1,1,1,0.935492562855697,0.15444813675274,0.63277977734101,1.23820534837038,FALSE,0.623431540830572,0.118042143545981,0.392073190822541,0.854789890838603,TRUE,0.862437486783468,0.144644674286774,0.578939134625864,1.14593583894107,TRUE,0.987688317802672,1.00136032285999,0.969084459101219,0,0,67283.1171247719,67260.2112671637,"0.5 1","-1: 5, 0: 10, +1: 15",0.987505077552132,1.00264449110531,0.969708675485521,22.9058576082316
496,5,10,15,96,0.5,1,1,1,1,0.700331463966669,0.175361041981605,0.356630137391307,1.04403279054203,TRUE,0.370071586644285,0.119362346461826,0.136125686468914,0.604017486819656,TRUE,0.982879845486013,0.145493203367651,0.697718406890056,1.26804128408197,TRUE,0.995214726253738,1.00628486754858,1.01102096089028,0,0,67306.5734716041,67280.9552411282,"0.5 1","-1: 5, 0: 10, +1: 15",0.995435329512676,1.00764080373624,1.01046748711242,25.6182304759132
497,5,10,15,97,0.5,1,1,1,1,0.95823121765242,0.170712515740572,0.623640835090673,1.29282160021417,FALSE,0.635011662971279,0.110446156670043,0.418541173667127,0.851482152275431,TRUE,1.05490537735868,0.136841589807302,0.78670078974916,1.32310996496819,TRUE,1.02029035390561,0.961524827792916,0.994991656615831,0,0,67273.8978696338,67238.429430154,"0.5 1","-1: 5, 0: 10, +1: 15",1.02107867115252,0.961813501466896,0.995884869864658,35.4684394797951
498,5,10,15,98,0.5,1,1,1,1,0.614205633153133,0.198301495510253,0.225541843872605,1.00286942243366,TRUE,0.262674067056433,0.148186865254428,-0.0277668518241352,0.553114985937,TRUE,1.04892732602242,0.182762486378373,0.690719434995815,1.40713521704902,TRUE,0.975918524668635,1.05040317651282,0.992330435910708,0,0,67307.9297875116,67287.7254474324,"0.5 1","-1: 5, 0: 10, +1: 15",0.975740930335096,1.05078695105936,0.993211273685536,20.2043400792172
499,5,10,15,99,0.5,1,1,1,1,0.787649790062667,0.151639081893738,0.490442650902221,1.08485692922311,TRUE,0.523121902827035,0.111702752962253,0.304188530047044,0.742055275607025,TRUE,0.807519065856475,0.13840957137332,0.536241290849141,1.07879684086381,TRUE,0.980698666043476,1.01003059111122,0.958413856002446,0,0,67313.5160900247,67292.4254797848,"0.5 1","-1: 5, 0: 10, +1: 15",0.979592849436324,1.01311144784338,0.958616152083683,21.0906102399022
500,5,10,15,100,0.5,1,1,1,1,0.853267467245771,0.145322737486896,0.568440135636686,1.13809479885486,FALSE,0.593328422606476,0.10849476591531,0.380682588901365,0.805974256311588,TRUE,0.804081382795257,0.134942045684236,0.539599833253996,1.06856293233652,TRUE,0.983322237590373,1.00594607281299,1.06633208242156,0,0,67301.1146624592,67277.8971888258,"0.5 1","-1: 5, 0: 10, +1: 15",0.984074369613096,1.00475732439447,1.06608268354647,23.2174736333836
501,5,10,15,1,0,-1,1,1,1,-0.323124744281824,0.189541525476414,-0.694619307790376,0.048369819226729,TRUE,0.0801464809863741,0.114572444848177,-0.144411384536754,0.304704346509503,TRUE,-1.16851430470225,0.140907528449194,-1.44468798561322,-0.892340623791275,TRUE,1.01944490128165,0.966238373415396,1.01672412382702,0,0,67337.0741790148,67302.0437454455,"0 -1","-1: 5, 0: 10, +1: 15",1.02031827213451,0.965629469442817,1.01839810713732,35.0304335693218
502,5,10,15,2,0,-1,1,1,1,-0.215152111253948,0.17386542781548,-0.555922087928937,0.125617865421041,TRUE,0.101981052340335,0.128647635968877,-0.150163680854884,0.354125785535554,TRUE,-0.943994949250402,0.157876598245986,-1.25342739581423,-0.63456250268657,TRUE,1.02584604559661,0.953845920598612,1.00942056577676,0,0,67354.7070830431,67332.2341349461,"0 -1","-1: 5, 0: 10, +1: 15",1.02616350999721,0.953394523434149,1.00935634743605,22.4729480969982
503,5,10,15,3,0,-1,1,1,1,-0.393859163581766,0.202801613866014,-0.791343022765753,0.00362469560221995,TRUE,0.0571214329862937,0.11526547225744,-0.16879474129929,0.283037607271878,TRUE,-1.28933836208321,0.141342054751993,-1.56636369889801,-1.01231302526842,FALSE,1.01845538745513,1.00414733663574,0.999372872720631,0,0,67318.5004234178,67279.792295097,"0 -1","-1: 5, 0: 10, +1: 15",1.01772677523203,1.00532399802825,1.000168956755,38.7081283207372
504,5,10,15,4,0,-1,1,1,1,-0.272534528941444,0.16311131916973,-0.592226839984932,0.0471577821020437,TRUE,0.0169856989829375,0.121300207377243,-0.220758338793699,0.254729736759574,TRUE,-0.885238331842877,0.148328882521241,-1.17595759945158,-0.594519064234172,TRUE,1.00663846328406,1.00080591528842,0.994694952345748,0,0,67353.2631977217,67331.5647616231,"0 -1","-1: 5, 0: 10, +1: 15",1.00664346286264,1.00128716873397,0.995032728645256,21.6984360986389
505,5,10,15,5,0,-1,1,1,1,-0.462092174458325,0.171504449450799,-0.798234718570261,-0.12594963034639,FALSE,-0.074851200873707,0.112980193827224,-0.29628831174142,0.146585909994006,TRUE,-1.14775758879424,0.139668617492984,-1.42150304885099,-0.874012128737489,TRUE,1.0015853370092,1.04511990615054,0.959165408271222,0,0,67336.6263864097,67292.4561720678,"0 -1","-1: 5, 0: 10, +1: 15",1.00280789632269,1.04492060983444,0.960337417626851,44.1702143418806
506,5,10,15,6,0,-1,1,1,1,-0.502481954269534,0.186791591214506,-0.868586745664894,-0.136377162874174,FALSE,-0.132410642878498,0.120018814956764,-0.367643197660933,0.102821911903937,TRUE,-1.106598521796,0.150327602103257,-1.40123520780065,-0.811961835791347,TRUE,1.00779626160498,0.961333399590681,0.921684344310292,0,0,67328.6388374395,67298.9948814962,"0 -1","-1: 5, 0: 10, +1: 15",1.00781944440088,0.960568748689507,0.92099993036711,29.6439559433493
507,5,10,15,7,0,-1,1,1,1,-0.349053395405594,0.169698921642539,-0.681657170040255,-0.0164496207709329,FALSE,-0.054049473147787,0.131560594546031,-0.311903500242685,0.203804553947111,TRUE,-0.870420274373845,0.162352236550446,-1.18862481082225,-0.552215737925444,TRUE,0.974394758049353,0.996908436629861,1.05827796165598,0,0,67349.9096796166,67331.4524929241,"0 -1","-1: 5, 0: 10, +1: 15",0.973987248105315,0.99759476018544,1.05892100281836,18.4571866924234
508,5,10,15,8,0,-1,1,1,1,-0.334549541854888,0.175900961468684,-0.679309091179476,0.0102100074696997,TRUE,0.035072199542682,0.116277148755919,-0.192826824243926,0.26297122332929,TRUE,-1.04689543479685,0.141705281354297,-1.32463268267039,-0.769158186923317,TRUE,1.01262901200878,1.02415386619797,0.93617143645308,0,0,67342.0272127236,67312.2458465136,"0 -1","-1: 5, 0: 10, +1: 15",1.01365695636095,1.02091524115517,0.937055331994123,29.7813662099798
509,5,10,15,9,0,-1,1,1,1,-0.254837300908671,0.145487642760214,-0.53998784091432,0.0303132390969786,TRUE,0.045956213798261,0.110839672039255,-0.171285551456909,0.263197979053431,TRUE,-0.89248978777244,0.136964980132384,-1.16093621597516,-0.624043359569724,TRUE,0.979771200332104,1.00824503676949,1.00453192788598,0,0,67364.4111129961,67333.4322273034,"0 -1","-1: 5, 0: 10, +1: 15",0.980717178287477,1.00797246282083,1.00674056119303,30.9788856926752
510,5,10,15,10,0,-1,1,1,1,-0.351104813118629,0.154274332260484,-0.653476948088143,-0.0487326781491154,FALSE,-0.0601362004157435,0.113130311962753,-0.281867537422521,0.161595136591034,TRUE,-0.897458305724409,0.137275381545954,-1.16651310951847,-0.628403501930346,TRUE,1.04845125024132,0.952539194317854,1.02751313051674,0,0,67357.4769646462,67327.9633747277,"0 -1","-1: 5, 0: 10, +1: 15",1.04887612607019,0.953961988316581,1.02673524126001,29.513589918497
511,5,10,15,11,0,-1,1,1,1,-0.238828977261365,0.121456058250777,-0.476878477137087,-0.000779477385642324,FALSE,-0.00363051461261586,0.115153032365031,-0.229326310758652,0.222065281533421,TRUE,-0.721931295854791,0.141340288141091,-0.998953170175843,-0.444909421533739,FALSE,0.98229680428986,1.01223213401518,1.05002572534572,0,0,67373.5105026995,67350.5082343238,"0 -1","-1: 5, 0: 10, +1: 15",0.983386436649075,1.01363144770338,1.05152929347079,23.0022683756397
512,5,10,15,12,0,-1,1,1,1,-0.201410777883259,0.141061088018079,-0.477885430018727,0.0750638742522096,TRUE,0.0750892507096984,0.111617307843647,-0.143676652715169,0.293855154134566,TRUE,-0.817450962931621,0.137951621895559,-1.0878311734558,-0.547070752407438,TRUE,1.01945312836815,0.962541687789849,0.989239579887461,0,0,67368.0422477321,67343.0284752632,"0 -1","-1: 5, 0: 10, +1: 15",1.01944360270606,0.963040919426167,0.989454803656636,25.0137724688684
513,5,10,15,13,0,-1,1,1,1,-0.178080432094125,0.174173276495103,-0.519453781093864,0.163292916905615,TRUE,0.171087897572367,0.113431939146039,-0.0512346178504075,0.393410412995142,TRUE,-1.08099265815737,0.142639737457175,-1.36056140633769,-0.801423909977061,TRUE,1.03950177877983,0.927462521238911,0.969731243834081,0,0,67355.7253764833,67321.38275438,"0 -1","-1: 5, 0: 10, +1: 15",1.03923430783802,0.929507498802562,0.971546545249637,34.3426221032569
514,5,10,15,14,0,-1,1,1,1,-0.351210649678221,0.161768047471649,-0.668270196572019,-0.034151102784424,FALSE,-0.0696273676298256,0.11200450679471,-0.289152167053628,0.149897431793977,TRUE,-0.857588598285171,0.136812493076908,-1.12573615735105,-0.589441039219295,TRUE,1.02159509851563,1.03754016809987,0.991423969878233,0,0,67353.2614477871,67330.6496230257,"0 -1","-1: 5, 0: 10, +1: 15",1.02109957920237,1.03837788839668,0.992950376961563,22.6118247613922
515,5,10,15,15,0,-1,1,1,1,-0.243627128751123,0.177076169918675,-0.590690044312021,0.103435786809776,TRUE,0.117461836752896,0.113224912657255,-0.104454914208017,0.339378587713809,TRUE,-1.06316019711169,0.138264443008421,-1.33415352575069,-0.792166868472695,TRUE,0.99615398148576,0.999885955994358,1.06171055864734,0,0,67348.1026598146,67316.1352776635,"0 -1","-1: 5, 0: 10, +1: 15",0.996619928425638,0.99992990935907,1.06232769898129,31.9673821511096
516,5,10,15,16,0,-1,1,1,1,-0.202316752006522,0.140789431822399,-0.478258967782281,0.0736254637692363,TRUE,0.100785840627776,0.114124755303208,-0.122894569510959,0.324466250766511,TRUE,-0.855612694890767,0.14144714904927,-1.13284401274321,-0.578381377038328,TRUE,0.979590522679574,1.04210543166491,0.973940867770557,0,0,67367.7979345288,67340.6890427933,"0 -1","-1: 5, 0: 10, +1: 15",0.979859749090203,1.04340385819996,0.973331641508789,27.1088917354937
517,5,10,15,17,0,-1,1,1,1,-0.348420658641105,0.184077324486043,-0.709205585004243,0.0123642677220331,TRUE,-0.024664798226438,0.128427568528641,-0.276378207164623,0.227048610711747,TRUE,-1.00295740317417,0.159947593174992,-1.31644892521102,-0.689465881137321,TRUE,1.00883497042581,0.991286401938987,1.01741500429441,0,0,67342.6289140564,67319.2498945004,"0 -1","-1: 5, 0: 10, +1: 15",1.00760815684216,0.994246535654458,1.01699742636351,23.379019555985
518,5,10,15,18,0,-1,1,1,1,-0.497332945001361,0.176806151190572,-0.843866633580025,-0.150799256422696,FALSE,-0.157897470090916,0.12208343955201,-0.397176614721629,0.0813816745397969,TRUE,-0.995591112380745,0.148233772250632,-1.2861239672845,-0.705058257476993,TRUE,0.983665815029116,1.02854999006624,1.01685678104044,0,0,67326.0014338961,67300.8371001338,"0 -1","-1: 5, 0: 10, +1: 15",0.98422783569749,1.02587101060088,1.01649499865227,25.1643337622372
519,5,10,15,19,0,-1,1,1,1,-0.48618972586532,0.172701727909776,-0.824678892636318,-0.147700559094323,FALSE,-0.112251035329889,0.111369921103547,-0.330532069653908,0.106029998994131,TRUE,-1.09026912438665,0.138620053435515,-1.36195943665528,-0.818578812118021,TRUE,1.02514807030754,0.978533654538615,0.97145466405914,0,0,67333.411327444,67297.9399943146,"0 -1","-1: 5, 0: 10, +1: 15",1.02507016721262,0.980414425707214,0.972508176661469,35.471333129346
520,5,10,15,20,0,-1,1,1,1,-0.406227487085951,0.181919917014996,-0.762783972505859,-0.049671001666043,FALSE,-0.0608070799305185,0.118325491529356,-0.292720781781055,0.171106621920018,TRUE,-1.05086301755234,0.145611775729899,-1.33625685370786,-0.765469181396812,TRUE,1.00206522841911,0.961093175639728,1.03176998205578,0,0,67339.9612558822,67312.1088762206,"0 -1","-1: 5, 0: 10, +1: 15",1.00115070699071,0.962671946808852,1.03132703864619,27.8523796615773
521,5,10,15,21,0,-1,1,1,1,-0.341602288326246,0.15299742889259,-0.641471738682949,-0.0417328379695421,FALSE,-0.043705450482082,0.112074921789847,-0.263368260760325,0.175957359796161,TRUE,-0.896429528043844,0.139176352728781,-1.1692101668919,-0.62364888919579,TRUE,1.05572614146235,0.925421642133376,1.00258498629185,0,0,67357.6168950404,67328.9973802878,"0 -1","-1: 5, 0: 10, +1: 15",1.05668513601949,0.924831014318513,1.00411741106837,28.6195147526159
522,5,10,15,22,0,-1,1,1,1,-0.411822448759172,0.16336711110363,-0.732016102780639,-0.0916287947377044,FALSE,-0.0722780769725383,0.115968735994147,-0.2995726228537,0.155016468908624,TRUE,-0.969817042657979,0.142629342523223,-1.24936541714212,-0.690268668173834,TRUE,1.01195588314683,0.997716270362504,1.00109219345735,0,0,67348.1593889883,67320.1929392787,"0 -1","-1: 5, 0: 10, +1: 15",1.01276232618125,0.996364708573186,1.00250800687664,27.96644970958
523,5,10,15,23,0,-1,1,1,1,-0.327849807583648,0.177339261930644,-0.675428374012625,0.0197287588453285,TRUE,0.0288569261021872,0.112494197466599,-0.191627649402083,0.249341501606458,TRUE,-1.12010865143747,0.14091968708742,-1.39630616284146,-0.843911140033468,TRUE,0.984686322297179,1.01730244460823,1.0206257342183,0,0,67346.3708095364,67308.7639476941,"0 -1","-1: 5, 0: 10, +1: 15",0.985059747257437,1.01796987101788,1.020487083769,37.6068618422578
524,5,10,15,24,0,-1,1,1,1,-0.316825022190917,0.179183089419827,-0.668017424092398,0.0343673797105648,TRUE,0.0671165922502399,0.110951585502214,-0.150344519361717,0.284577703862196,TRUE,-1.13949671126066,0.136635368183374,-1.40729711191444,-0.871696310606872,TRUE,1.00429649873972,1.02772486080746,1.03407778204617,0,0,67341.5311413933,67302.4358317904,"0 -1","-1: 5, 0: 10, +1: 15",1.00498512841609,1.02776780533595,1.0357861175622,39.0953096028825
525,5,10,15,25,0,-1,1,1,1,-0.25397129564383,0.170974256414554,-0.589074680499873,0.0811320892122124,TRUE,0.0759065047876514,0.114415649828621,-0.148344048144193,0.300157057719496,TRUE,-0.991779971876565,0.141741501722218,-1.26958821036673,-0.713971733386395,TRUE,1.02957022128368,0.95706131483229,0.995044546537943,0,0,67355.6704912049,67326.8526394312,"0 -1","-1: 5, 0: 10, +1: 15",1.03102674181159,0.954193569505551,0.995354574472903,28.817851773696
526,5,10,15,26,0,-1,1,1,1,-0.381499338080183,0.172723986337395,-0.720032130567667,-0.0429665455927,FALSE,-0.0860817279364514,0.128201762993349,-0.337352566157956,0.165189110285053,TRUE,-0.924884228997527,0.157803827191908,-1.23417404691625,-0.615594411078805,TRUE,0.98544047645497,1.03208910038977,0.972115197955261,0,0,67342.6192802397,67321.4943726425,"0 -1","-1: 5, 0: 10, +1: 15",0.985068376141059,1.03334524410273,0.972438672575276,21.1249075971427
527,5,10,15,27,0,-1,1,1,1,-0.33626946208012,0.18914979018152,-0.706996238519207,0.0344573143589668,TRUE,0.0243360064639023,0.135980446706014,-0.242180771681554,0.290852784609358,TRUE,-1.02614063821106,0.165445112537764,-1.35040710020326,-0.701874176218869,TRUE,1.03264393283485,0.971897004629347,1.04168389729178,0,0,67336.6939594931,67313.8361148632,"0 -1","-1: 5, 0: 10, +1: 15",1.03281244185391,0.971334185769403,1.04164621744427,22.857844629907
528,5,10,15,28,0,-1,1,1,1,-0.484345114215998,0.187597718542607,-0.852029886141389,-0.116660342290607,FALSE,-0.140438890712732,0.131875386356701,-0.39890989841917,0.118032116993706,TRUE,-1.02502857697317,0.162735390080135,-1.34398408054032,-0.706073073406032,TRUE,0.977981265892376,0.992996119026322,1.02649655159364,0,0,67332.6229936045,67309.0210816136,"0 -1","-1: 5, 0: 10, +1: 15",0.977636948632588,0.995064619767743,1.02726123304629,23.6019119909033
529,5,10,15,29,0,-1,1,1,1,-0.201076694756461,0.153791179801895,-0.502501868308099,0.100348478795176,TRUE,0.0691625264758837,0.109042896015077,-0.144557622483613,0.282882675435381,TRUE,-0.888063670059737,0.134867297360016,-1.15239871557762,-0.623728624541852,TRUE,0.990332893775992,0.992204945131813,0.900788935371045,0,0,67362.6300377105,67334.290234502,"0 -1","-1: 5, 0: 10, +1: 15",0.990208246668911,0.993775260771311,0.901045849089026,28.339803208466
530,5,10,15,30,0,-1,1,1,1,-0.367402347671912,0.168676617825672,-0.698002443644256,-0.0368022516995669,FALSE,-0.0620817711506432,0.120481209453702,-0.298220602493726,0.17405706019244,TRUE,-0.945308052212864,0.152401818252588,-1.24401012716636,-0.646605977259372,TRUE,1.04196956073729,0.962288358673664,1.01452798515324,0,0,67348.7194189692,67324.7728642808,"0 -1","-1: 5, 0: 10, +1: 15",1.04223235218204,0.962531116691747,1.01543698590108,23.9465546883876
531,5,10,15,31,0,-1,1,1,1,-0.419391776488851,0.172980387687981,-0.758427106389069,-0.0803564465886323,FALSE,-0.0705671277412207,0.115145175979396,-0.296247525654364,0.155113270171923,TRUE,-1.00025662414612,0.142428232084122,-1.27941082941271,-0.72110241887953,TRUE,1.02868590550724,0.941641458729191,0.952791229987347,0,0,67343.0555485989,67315.3713650041,"0 -1","-1: 5, 0: 10, +1: 15",1.02864673323875,0.94176357932809,0.952965003001649,27.684183594858
532,5,10,15,32,0,-1,1,1,1,-0.436448539272473,0.152185167454274,-0.734725986464048,-0.138171092080898,FALSE,-0.123644953577909,0.114292677135922,-0.347654484460981,0.100364577305163,TRUE,-0.889058470445759,0.139417026736306,-1.16231082168058,-0.615806119210942,TRUE,0.975268341650023,1.06515558357632,1.02510392267345,0,0,67351.2544317765,67323.3671119938,"0 -1","-1: 5, 0: 10, +1: 15",0.97593011339641,1.0636469979729,1.02660046446009,27.8873197826906
533,5,10,15,33,0,-1,1,1,1,-0.37815733944147,0.155037369897662,-0.682025000698702,-0.0742896781842375,FALSE,-0.0828412606803212,0.114459672116749,-0.307178095711412,0.14149557435077,TRUE,-0.881814539135088,0.139888011109267,-1.15599000277819,-0.607639075491987,TRUE,0.960209175203103,1.03523885823156,0.987060834028149,0,0,67352.0895234715,67327.5921818929,"0 -1","-1: 5, 0: 10, +1: 15",0.961044876085259,1.03512782798409,0.987479198670568,24.4973415785644
534,5,10,15,34,0,-1,1,1,1,-0.213333601428353,0.18793021488916,-0.581670054217979,0.155002851361274,TRUE,0.135015436690664,0.118848989003665,-0.0979243013555166,0.367955174736844,TRUE,-1.09888134376309,0.146870544082196,-1.386742320554,-0.811020366972185,TRUE,1.00394907535517,0.987626779433751,0.961016144021945,0,0,67343.0927119851,67313.7047883422,"0 -1","-1: 5, 0: 10, +1: 15",1.0036947556092,0.988098868635962,0.961649914272217,29.3879236428766
535,5,10,15,35,0,-1,1,1,1,-0.367997978193672,0.18699135139099,-0.734494292340486,-0.0015016640468582,FALSE,0.0409169551264812,0.115263754588644,-0.184995852590125,0.266829762843087,TRUE,-1.19395992346301,0.141335010956026,-1.4709714546914,-0.91694839223463,TRUE,0.977030006570021,1.00550449691948,0.989461859482901,0,0,67337.5941765353,67297.9298744327,"0 -1","-1: 5, 0: 10, +1: 15",0.97810617110171,1.00447201455651,0.98960497273742,39.664302102552
536,5,10,15,36,0,-1,1,1,1,-0.266693566528883,0.164824417620556,-0.589743488837961,0.0563563557801944,TRUE,0.05636193916875,0.113488103505869,-0.166070656376506,0.278794534714006,TRUE,-0.984000139429011,0.140285492613876,-1.25895465250567,-0.709045626352354,TRUE,1.04021403408094,0.945565954463784,1.03890131507024,0,0,67355.9918740381,67324.9765497652,"0 -1","-1: 5, 0: 10, +1: 15",1.03932509454642,0.947967031507018,1.04116176780427,31.0153242728411
537,5,10,15,37,0,-1,1,1,1,-0.340419862246661,0.185965244248027,-0.704905043348989,0.0240653188556676,TRUE,0.0373516358146177,0.118743449524676,-0.195381248653797,0.270084520283032,TRUE,-1.10303213176485,0.146608882591949,-1.39038026145873,-0.815684002070972,TRUE,0.975056039572599,1.04389427954932,0.987341534281365,0,0,67337.956786383,67307.6625082033,"0 -1","-1: 5, 0: 10, +1: 15",0.975639077556783,1.04322959327932,0.98819166197094,30.2942781796592
538,5,10,15,38,0,-1,1,1,1,-0.306118331606673,0.191276587809731,-0.681013554799459,0.0687768915861123,TRUE,0.0259998309832863,0.123048134961894,-0.21517008190685,0.267169743873423,TRUE,-1.09468137035735,0.149088178269844,-1.38688883028693,-0.802473910427771,TRUE,1.03921050233706,0.938125653591468,1.0451104313914,0,0,67331.8346126055,67303.1351670067,"0 -1","-1: 5, 0: 10, +1: 15",1.03931882323554,0.938498647289654,1.04491853586623,28.6994455988461
539,5,10,15,39,0,-1,1,1,1,-0.446898684187245,0.19924483558407,-0.837411386037627,-0.0563859823368638,FALSE,-0.054265659282792,0.115221485963032,-0.280095622015521,0.171564303449937,TRUE,-1.19533603119978,0.14225868403607,-1.47415792839854,-0.916514134001022,TRUE,1.00337674535216,0.996886150306818,1.0296889862149,0,0,67322.9215509446,67288.5767850398,"0 -1","-1: 5, 0: 10, +1: 15",1.00435014953121,0.994540556029512,1.02825317547416,34.3447659048543
540,5,10,15,40,0,-1,1,1,1,-0.380828223770553,0.178223144959197,-0.730139169102041,-0.031517278439065,FALSE,0.0335672150961898,0.112950484344189,-0.187811666254777,0.254946096447156,TRUE,-1.19627046015344,0.14032271404357,-1.47129792589175,-0.921242994415132,TRUE,1.00649310283184,0.980339897677713,0.988518626422895,0,0,67339.0696622357,67294.3664562197,"0 -1","-1: 5, 0: 10, +1: 15",1.00668561437535,0.982580267409307,0.990120088832714,44.703206015969
541,5,10,15,41,0,-1,1,1,1,-0.369248305975583,0.173293213114199,-0.708896762444637,-0.0295998495065289,FALSE,0.00898523078334864,0.116032517599384,-0.218434324746954,0.236404786313651,TRUE,-1.10461198856157,0.142345315898038,-1.3836036810897,-0.825620296033439,TRUE,1.03847132417829,0.924685682137056,0.952535165976988,0,0,67344.2060843421,67306.8616227884,"0 -1","-1: 5, 0: 10, +1: 15",1.03953258128149,0.924820812705285,0.952757838126652,37.3444615537592
542,5,10,15,42,0,-1,1,1,1,-0.305365289224527,0.16228364271991,-0.623435384235517,0.0127048057864632,TRUE,0.0319410497954702,0.110970190640737,-0.185556527217918,0.249438626808859,TRUE,-1.01613505621459,0.137173157464213,-1.28498950449009,-0.747280607939094,TRUE,0.974952152296489,1.05446376402735,1.02030995181563,0,0,67352.7263404041,67318.5061487946,"0 -1","-1: 5, 0: 10, +1: 15",0.97613475675229,1.05386584803316,1.02214033676797,34.2201916095801
543,5,10,15,43,0,-1,1,1,1,-0.356674825352645,0.166362172383188,-0.682738691613537,-0.0306109590917536,FALSE,-0.0820227801428417,0.132911543926381,-0.342524619368162,0.178479059082479,TRUE,-0.830829212696941,0.164799149150325,-1.15382960971442,-0.507828815679459,TRUE,0.995360000216911,1.02432554598252,0.999309669523126,0,0,67348.7434992631,67332.3234159051,"0 -1","-1: 5, 0: 10, +1: 15",0.994846082257284,1.0252696165839,0.999982730088153,16.4200833580835
544,5,10,15,44,0,-1,1,1,1,-0.331062167401645,0.157539149048239,-0.639833225691282,-0.0222911091120094,FALSE,-0.00956705957046539,0.11148396292965,-0.228071611766378,0.208937492625448,TRUE,-0.922873895352584,0.137620138536768,-1.19260441043206,-0.653143380273106,TRUE,0.980420052036005,1.02485118896846,0.962321447304801,0,0,67354.0198418931,67326.1987356296,"0 -1","-1: 5, 0: 10, +1: 15",0.980657135291611,1.02515579486399,0.96210688086984,27.8211062635091
