"sim","n_m1","n_0","n_p1","cov.sim.index","beta_cov_sim","beta_cov_proxy_sim","beta_cov_est","beta_cov_SE","beta_cov_95LCI","beta_cov_95UCI","beta_cov_in_95CI","beta_cov_est_new","beta_cov_SE_new","beta_cov_95LCI_new","beta_cov_95UCI_new","beta_cov_in_95CI_new","beta_cov_proxy_est_new","beta_cov_proxy_SE_new","beta_cov_proxy_95LCI_new","beta_cov_proxy_95UCI_new","beta_cov_proxy_in_95CI_new","converg_mess_baseline","converg_mess_new","AICc_baseline","AICc_new","beta_sim_factor","proxy_factor","deltaAICc"
451,5,10,15,51,0.5,1,0.873528978269288,0.138429775749122,0.602211603413053,1.14484635312552,NA,0.537355426753645,0.0281317729922283,0.482218164867621,0.592492688639669,NA,0.996840467343209,0.0348762200089759,0.928484332208721,1.0651966024777,NA,0,0,36187.2540682064,36083.1241099849,"0.5 1","-1: 5, 0: 10, +1: 15",104.129958221522
452,5,10,15,52,0.5,1,0.810865593740686,0.13494183017027,0.546384466599036,1.07534672088234,NA,0.483126494572782,0.033120426173551,0.418211652120004,0.54804133702556,NA,0.968846373405837,0.04161031196017,0.887291660578428,1.05040108623325,NA,0,0,36969.8221992313,36871.1852932157,"0.5 1","-1: 5, 0: 10, +1: 15",98.6369060155484
453,5,10,15,53,0.5,1,0.845771135875663,0.142368013945563,0.566734955991863,1.12480731575946,NA,0.509433623366102,0.0358589147257967,0.439151441978848,0.579715804753357,NA,1.01534683981228,0.0439632909797626,0.929180372850093,1.10151330677447,NA,0,0,37098.512970423,37015.7019565856,"0.5 1","-1: 5, 0: 10, +1: 15",82.8110138374395
454,5,10,15,54,0.5,1,0.815930927131531,0.146774828344284,0.528257549739686,1.10360430452338,NA,0.468482371997556,0.0382353156837767,0.393542530319834,0.543422213675278,NA,1.03337846796264,0.0474680917126552,0.940342717790988,1.12641421813428,NA,0,0,37053.6696618689,36972.3986375726,"0.5 1","-1: 5, 0: 10, +1: 15",81.2710242962785
455,5,10,15,55,0.5,1,0.863335892134707,0.137448025507506,0.593942712393853,1.13272907187556,NA,0.52760335988673,0.031311386882837,0.466234169290369,0.58897255048309,NA,0.988895915129798,0.0367328507954932,0.916900850521148,1.06089097973845,NA,0,0,36533.4736494664,36436.5280630349,"0.5 1","-1: 5, 0: 10, +1: 15",96.9455864314223
456,5,10,15,56,0.5,1,0.82771310652377,0.140663054073114,0.552018586585057,1.10340762646248,NA,0.494075462329353,0.0340549937193084,0.427328901145771,0.560822023512935,NA,1.0051580274598,0.0428665001962154,0.921141230931938,1.08917482398766,NA,0,0,37197.1658729455,37106.5809021739,"0.5 1","-1: 5, 0: 10, +1: 15",90.5849707716479
457,5,10,15,57,0.5,1,0.852265889422965,0.143214074371254,0.571571461576066,1.13296031726986,NA,0.505769304723714,0.0239099334456465,0.458906696297497,0.552631913149931,NA,1.02270440056529,0.0298677144625961,0.964164755918077,1.08124404521251,NA,0,0,35838.9003277027,35731.1683600712,"0.5 1","-1: 5, 0: 10, +1: 15",107.731967631473
458,5,10,15,58,0.5,1,0.860396649043859,0.141086070943343,0.583873031274645,1.13692026681307,NA,0.51084323818824,0.0263935881425474,0.459112756006063,0.562573720370416,NA,1.01909636006508,0.0339588820476851,0.952538174296374,1.08565454583379,NA,0,0,35273.4861285451,35169.3602210788,"0.5 1","-1: 5, 0: 10, +1: 15",104.125907466376
459,5,10,15,59,0.5,1,0.865906425286581,0.131734744149322,0.607711071241311,1.12410177933185,NA,0.540979658571166,0.0258817082052434,0.490252442630514,0.591706874511818,NA,0.959163607048361,0.0319641428274268,0.89651503830991,1.02181217578681,NA,0,0,35584.5281141862,35473.2156120279,"0.5 1","-1: 5, 0: 10, +1: 15",111.312502158347
460,5,10,15,60,0.5,1,0.806229055187325,0.139223871554311,0.533355281152644,1.07910282922201,NA,0.470032878700711,0.0282025794240403,0.414756838758462,0.525308918642961,NA,1.00096514606431,0.0351319672833143,0.932107755482979,1.06982253664565,NA,0,0,36201.5934183569,36097.7551674531,"0.5 1","-1: 5, 0: 10, +1: 15",103.838250903871
461,5,10,15,61,0.5,1,0.883293216820552,0.132742415642422,0.623122862940559,1.14346357070055,NA,0.572113414399426,0.0348166284430784,0.503874076587879,0.640352752210972,NA,0.92705453248685,0.0436315102814627,0.841538343744094,1.01257072122961,NA,0,0,37204.0727154951,37124.3352443878,"0.5 1","-1: 5, 0: 10, +1: 15",79.7374711072698
462,5,10,15,62,0.5,1,0.833423441486406,0.145007046841045,0.549214852173444,1.11763203079937,NA,0.487735650269594,0.0303468840827986,0.428256850424297,0.547214450114891,NA,1.03047626790254,0.0384607112241578,0.955094659083392,1.10585787672168,NA,0,0,36890.6703070568,36795.4419300534,"0.5 1","-1: 5, 0: 10, +1: 15",95.2283770034046
463,5,10,15,63,0.5,1,0.833246923735169,0.149758629959842,0.539725402639816,1.12676844483052,NA,0.480634046889292,0.042603135830769,0.397133435032517,0.564134658746067,NA,1.05623358858035,0.0528728850734428,0.952604638077677,1.15986253908302,NA,0,0,36971.2500701028,36894.3380444274,"0.5 1","-1: 5, 0: 10, +1: 15",76.9120256754177
464,5,10,15,64,0.5,1,0.823656800143266,0.131684161293295,0.565560586674045,1.08175301361249,NA,0.512373851623179,0.0374155381568745,0.43904074437352,0.585706958872837,NA,0.933547089208656,0.0461582746445401,0.843078533316849,1.02401564510046,NA,0,0,37264.1261976379,37185.7729301069,"0.5 1","-1: 5, 0: 10, +1: 15",78.3532675309179
465,5,10,15,65,0.5,1,0.806744368494894,0.1408174163434,0.530747304065849,1.08274143292394,NA,0.464763595479387,0.0273786568725138,0.41110241406418,0.518424776894594,NA,1.01397036830674,0.0332749119899425,0.948752739217709,1.07918799739576,NA,0,0,35508.5489299952,35394.1545520782,"0.5 1","-1: 5, 0: 10, +1: 15",114.394377916913
466,5,10,15,66,0.5,1,0.826438115021398,0.147213822449959,0.537904324993003,1.11497190504979,NA,0.469834572648279,0.0259808994848083,0.418912945372099,0.520756199924458,NA,1.04421352694861,0.0349948145600473,0.975624950765263,1.11280210313196,NA,0,0,36337.5079507242,36233.9957761608,"0.5 1","-1: 5, 0: 10, +1: 15",103.512174563424
467,5,10,15,67,0.5,1,0.852152793689414,0.145720617556607,0.566545631473528,1.1377599559053,NA,0.497415870992316,0.0321618783142082,0.434379747821308,0.560451994163324,NA,1.05107806039344,0.0409544393919781,0.970808834178132,1.13134728660874,NA,0,0,36631.4083114541,36526.2622313494,"0.5 1","-1: 5, 0: 10, +1: 15",105.146080104649
468,5,10,15,68,0.5,1,0.82418517737364,0.143942834709349,0.542062405510715,1.10630794923657,NA,0.468331344350807,0.0291185790965902,0.411259978040509,0.525402710661105,NA,1.0460627561446,0.0361341791617926,0.975241066376568,1.11688444591263,NA,0,0,36221.6105874151,36114.043492188,"0.5 1","-1: 5, 0: 10, +1: 15",107.567095227067
469,5,10,15,69,0.5,1,0.81707247948148,0.142348766138352,0.538074024606595,1.09607093435637,NA,0.477412784708789,0.0334720564828442,0.411808759513924,0.543016809903654,NA,1.02222039895863,0.0407821244705638,0.942288903783296,1.10215189413397,NA,0,0,37148.3142608695,37051.2800947312,"0.5 1","-1: 5, 0: 10, +1: 15",97.0341661383136
470,5,10,15,70,0.5,1,0.855952243684693,0.141983937341062,0.57766884011302,1.13423564725637,NA,0.512193521558424,0.0334304508424517,0.446671041920282,0.577716001196566,NA,1.01863044337101,0.0405987420300057,0.939058371174569,1.09820251556746,NA,0,0,36699.6141590662,36606.0071800668,"0.5 1","-1: 5, 0: 10, +1: 15",93.6069789993708
471,5,10,15,71,0.5,1,0.847807106813929,0.133749887951366,0.585662143492984,1.10995207013487,NA,0.51710705353513,0.0258279710630307,0.466485160457847,0.567728946612413,NA,0.96514333024023,0.0333805410551668,0.899718671987642,1.03056798849282,NA,0,0,35988.6011221116,35883.2025475992,"0.5 1","-1: 5, 0: 10, +1: 15",105.398574512423
472,5,10,15,72,0.5,1,0.808209545207023,0.13960799380529,0.534582905394763,1.08183618501928,NA,0.472323930034117,0.0328539289277071,0.407931412585173,0.536716447483062,NA,0.999391943767031,0.0409450654367147,0.919141090166435,1.07964279736763,NA,0,0,36772.5268644352,36674.9293374878,"0.5 1","-1: 5, 0: 10, +1: 15",97.5975269474875
473,5,10,15,73,0.5,1,0.878569443992968,0.133955652218017,0.616021190120081,1.14111769786585,NA,0.55741914651459,0.0306337400163384,0.497378119370804,0.617460173658377,NA,0.958625819806204,0.0379954314388536,0.88415614260899,1.03309549700342,NA,0,0,36494.6178878599,36400.6743285675,"0.5 1","-1: 5, 0: 10, +1: 15",93.9435592924056
474,5,10,15,74,0.5,1,0.809125457675274,0.141576485394432,0.531640645244427,1.08661027010612,NA,0.47282900437099,0.0352023816673618,0.403833604132927,0.541824404609052,NA,1.00943624046298,0.0440296960215856,0.923139622010423,1.09573285891553,NA,0,0,36983.9810327041,36897.8414841463,"0.5 1","-1: 5, 0: 10, +1: 15",86.1395485578032
475,5,10,15,75,0.5,1,0.889667147517961,0.140189331583835,0.614901106596901,1.16443318843902,NA,0.550870822445962,0.0353306779435221,0.481623966127275,0.620117678764649,NA,1.01387206840604,0.0429376976662736,0.929715727401072,1.098028409411,NA,0,0,37066.6846635594,36964.8285273977,"0.5 1","-1: 5, 0: 10, +1: 15",101.856136161674
476,5,10,15,76,0.5,1,0.819921748383034,0.142946859134678,0.539751052775944,1.10009244399012,NA,0.480291958456862,0.0310991450380476,0.419338754232301,0.541245162681423,NA,1.02263957518158,0.0393831073814114,0.945450103114737,1.09982904724842,NA,0,0,36769.5936608206,36678.5835739607,"0.5 1","-1: 5, 0: 10, +1: 15",91.0100868598893
477,5,10,15,77,0.5,1,0.809576257784105,0.139173851432907,0.53680052138588,1.08235199418233,NA,0.47814677415071,0.0354711651523678,0.408624567962397,0.547668980339023,NA,0.986436554622094,0.0439413703295989,0.900313051344743,1.07256005789944,NA,0,0,36945.4064689826,36861.9052333929,"0.5 1","-1: 5, 0: 10, +1: 15",83.5012355897416
478,5,10,15,78,0.5,1,0.87287966802166,0.140170486485815,0.598150562814005,1.14760877322932,NA,0.537256331795639,0.0356051444173848,0.467471531073217,0.60704113251806,NA,1.00565586490519,0.0435637677480419,0.920272449088159,1.09103928072222,NA,0,0,37024.0117277332,36935.4201704655,"0.5 1","-1: 5, 0: 10, +1: 15",88.591557267704
479,5,10,15,79,0.5,1,0.866114312273711,0.137799937625159,0.596031397456534,1.13619722709089,NA,0.536878619296673,0.0282082047472481,0.481591553923535,0.592165684669811,NA,0.993301613024006,0.0360268352139541,0.922690313527696,1.06391291252032,NA,0,0,36170.7881730325,36061.5818546393,"0.5 1","-1: 5, 0: 10, +1: 15",109.206318393131
480,5,10,15,80,0.5,1,0.868542862778984,0.150935557199411,0.572714606681654,1.16437111887631,NA,0.508367160561887,0.0343906723808518,0.440962681291301,0.575771639832473,NA,1.07027609016733,0.0441768411585427,0.983691072545836,1.15686110778882,NA,0,0,37012.3376316586,36921.9721306635,"0.5 1","-1: 5, 0: 10, +1: 15",90.3655009950962
481,5,10,15,81,0.5,1,0.834501336208506,0.139698076345454,0.560698137861889,1.10830453455512,NA,0.500564929049812,0.0363383483701725,0.429343074986605,0.57178678311302,NA,0.992449003232787,0.0448800784015718,0.904485665942373,1.0804123405232,NA,0,0,36935.4920296829,36851.1933374369,"0.5 1","-1: 5, 0: 10, +1: 15",84.2986922460113
482,5,10,15,82,0.5,1,0.815232692905693,0.137165379520714,0.546393489119327,1.08407189669206,NA,0.48787401766816,0.0386100406334226,0.412199728585024,0.563548306751297,NA,0.985742516040608,0.0479740620242265,0.891715082281033,1.07976994980018,NA,0,0,37393.315879364,37301.8336641624,"0.5 1","-1: 5, 0: 10, +1: 15",91.4822152016786
483,5,10,15,83,0.5,1,0.797475826359462,0.137667846919762,0.527651804567555,1.06729984815137,NA,0.471643270879252,0.0398516764836995,0.393535420247659,0.549751121510845,NA,0.969654520296121,0.0491814344379141,0.873260680089791,1.06604836050245,NA,0,0,36887.6624470325,36810.7537910278,"0.5 1","-1: 5, 0: 10, +1: 15",76.9086560047217
484,5,10,15,84,0.5,1,0.880899764039077,0.131068318833832,0.624010579610554,1.1377889484676,NA,0.564652841179012,0.0307793962637842,0.504326333036109,0.624979349321916,NA,0.937210021926576,0.0377622454456538,0.863197380877733,1.01122266297542,NA,0,0,36686.5012645628,36596.1183965381,"0.5 1","-1: 5, 0: 10, +1: 15",90.3828680246734
485,5,10,15,85,0.5,1,0.830465923084529,0.142610454357801,0.550954568724346,1.10997727744471,NA,0.482296268601906,0.0315348529323626,0.420489092596708,0.544103444607104,NA,1.02613392278825,0.0389294175327762,0.949833666484887,1.10243417909161,NA,0,0,36225.8165263546,36131.0250861058,"0.5 1","-1: 5, 0: 10, +1: 15",94.7914402487731
486,5,10,15,86,0.5,1,0.848176471628524,0.139752210676139,0.574267171943438,1.12208577131361,NA,0.514207456290413,0.0293471510413916,0.456688097200428,0.571726815380397,NA,1.00557643651095,0.0370511737065608,0.932957470461155,1.07819540256075,NA,0,0,36839.2751250586,36737.8785652517,"0.5 1","-1: 5, 0: 10, +1: 15",101.396559806853
487,5,10,15,87,0.5,1,0.851082454768651,0.139282975227294,0.578092839663571,1.12407206987373,NA,0.514283266531459,0.0308026741117669,0.453911134644871,0.574655398418046,NA,0.992934829620685,0.0396428693153553,0.91523623351876,1.07063342572261,NA,0,0,36727.6426373946,36633.2450768547,"0.5 1","-1: 5, 0: 10, +1: 15",94.3975605398882
488,5,10,15,88,0.5,1,0.866340179758488,0.145589503576633,0.580989996221223,1.15169036329575,NA,0.519190482726671,0.0346695512430927,0.451239410930043,0.587141554523298,NA,1.04226884436841,0.0434463851369312,0.957115494241571,1.12742219449525,NA,0,0,37131.7102310664,37039.219828519,"0.5 1","-1: 5, 0: 10, +1: 15",92.4904025474316
489,5,10,15,89,0.5,1,0.815154255640918,0.131857488714721,0.556718326668168,1.07359018461367,NA,0.498001838937711,0.0312285861126692,0.436794934868771,0.55920874300665,NA,0.950739285785954,0.0384815742863838,0.875316786116239,1.02616178545567,NA,0,0,37079.545125606,36987.7598479752,"0.5 1","-1: 5, 0: 10, +1: 15",91.7852776307554
490,5,10,15,90,0.5,1,0.827993288258356,0.138655344567343,0.556233806642371,1.09975276987434,NA,0.499642446804059,0.0350096046829381,0.431024882512515,0.568260011095602,NA,0.987660582250537,0.0438851674557491,0.901647234581759,1.07367392991931,NA,0,0,37269.7053383432,37178.5929659806,"0.5 1","-1: 5, 0: 10, +1: 15",91.1123723626661
491,5,10,15,91,0.5,1,0.860677138835984,0.140203977320582,0.585882392798373,1.13547188487359,NA,0.524611298743858,0.0341797301177937,0.457620258711683,0.591602338776033,NA,0.99914519576118,0.0420548851653487,0.916719135463129,1.08157125605923,NA,0,0,36334.5628051165,36245.4803178983,"0.5 1","-1: 5, 0: 10, +1: 15",89.0824872182347
492,5,10,15,92,0.5,1,0.820641393278108,0.131438881665958,0.563025919044608,1.07825686751161,NA,0.499402602433173,0.0307708106771665,0.439092921730826,0.55971228313552,NA,0.954493523566662,0.036920076954233,0.882131502429918,1.02685554470341,NA,0,0,36739.4639246238,36634.230157523,"0.5 1","-1: 5, 0: 10, +1: 15",105.233767100828
493,5,10,15,93,0.5,1,0.882853579675855,0.150984509117055,0.586929379582968,1.17877777976874,NA,0.52088358134544,0.0301022978040458,0.461884161797611,0.579883000893268,NA,1.07694997879285,0.0386545542364823,1.00118844465089,1.15271151293481,NA,0,0,36421.1460499745,36324.5372007935,"0.5 1","-1: 5, 0: 10, +1: 15",96.608849180986
494,5,10,15,94,0.5,1,0.845461261847918,0.140073484096525,0.570922277829686,1.12000024586615,NA,0.512085112600249,0.0307622931963007,0.451792125853639,0.57237809934686,NA,1.00000820752508,0.038931590705118,0.923703691882198,1.07631272316797,NA,0,0,36883.7393078644,36790.4416600359,"0.5 1","-1: 5, 0: 10, +1: 15",93.2976478285418
495,5,10,15,95,0.5,1,0.83682444986046,0.138064525933938,0.566222951487345,1.10742594823358,NA,0.507944235800458,0.0357606638919488,0.437854622508996,0.578033849091919,NA,0.986173228491764,0.0444437260600176,0.899065126075366,1.07328133090816,NA,0,0,37286.4237758955,37199.0366710286,"0.5 1","-1: 5, 0: 10, +1: 15",87.3871048668952
496,5,10,15,96,0.5,1,0.85789795280677,0.137885694025062,0.587646958534339,1.1281489470792,NA,0.525471765122242,0.0303207909966614,0.46604410678602,0.584899423458465,NA,0.988412031458032,0.0385509364630138,0.912853584420233,1.06397047849583,NA,0,0,36627.0229993616,36530.2262081321,"0.5 1","-1: 5, 0: 10, +1: 15",96.7967912294844
497,5,10,15,97,0.5,1,0.820089532531303,0.128564437832862,0.568107864686254,1.07207120037635,NA,0.515728504926544,0.0330082315636545,0.451033559868423,0.580423449984665,NA,0.910297742143864,0.0414996327992332,0.82895995648573,0.991635527801998,NA,0,0,37176.790891591,37089.1386222331,"0.5 1","-1: 5, 0: 10, +1: 15",87.65226935791
498,5,10,15,98,0.5,1,0.854086921006911,0.140820259963101,0.578084283185665,1.13008955882816,NA,0.517747941110071,0.0356053674978831,0.447962703157907,0.587533179062235,NA,0.996707750000193,0.0445542916162,0.909382943075746,1.08403255692464,NA,0,0,36698.6055606521,36614.3886581457,"0.5 1","-1: 5, 0: 10, +1: 15",84.2169025064068
499,5,10,15,99,0.5,1,0.839330892825998,0.150400067876787,0.544552176515117,1.13410960913688,NA,0.482407437241123,0.0318437523221142,0.419994829557165,0.54482004492508,NA,1.056638812137,0.0410127873754064,0.976255225975608,1.1370223982984,NA,0,0,36902.1128921156,36809.0027180237,"0.5 1","-1: 5, 0: 10, +1: 15",93.1101740919112
500,5,10,15,100,0.5,1,0.807733594760973,0.135577467860963,0.542006640638348,1.0734605488836,NA,0.485946557642078,0.0341348615409427,0.419043458404568,0.552849656879587,NA,0.966262919375243,0.0421915823913905,0.883568937437363,1.04895690131312,NA,0,0,36994.3329441038,36907.9198604017,"0.5 1","-1: 5, 0: 10, +1: 15",86.4130837021148
501,5,10,15,1,0,-1,-0.318058684224694,0.139405604812677,-0.591288648900564,-0.0448287195488242,NA,0.013773246735065,0.0326146948343694,-0.0501503805070634,0.0776968739771935,NA,-0.998173415221083,0.0406720883633557,-1.07788924358929,-0.918457586852875,NA,0,0,37520.3750084324,37425.1985079012,"0 -1","-1: 5, 0: 10, +1: 15",95.1765005312263
502,5,10,15,2,0,-1,-0.301576326050219,0.138674164747602,-0.573372694541693,-0.0297799575587441,NA,0.029714397533692,0.0301615759283475,-0.0294012050028394,0.0888300000702234,NA,-0.991223650820111,0.0375044872474738,-1.0647310950838,-0.91771620655642,NA,0,0,37417.1287672037,37320.3081592216,"0 -1","-1: 5, 0: 10, +1: 15",96.8206079820593
503,5,10,15,3,0,-1,-0.325596593196601,0.140031038427494,-0.600052385232234,-0.0511408011609679,NA,0.0103709375656953,0.0308013448930491,-0.0499985891000777,0.0707404642314682,NA,-1.0063747031218,0.0397031653091005,-1.08419147719988,-0.928557929043722,NA,0,0,37538.0137472929,37434.1942571279,"0 -1","-1: 5, 0: 10, +1: 15",103.819490165006
504,5,10,15,4,0,-1,-0.362517937577097,0.133592917240073,-0.624355243957279,-0.100680631196914,NA,-0.0474998477693438,0.03535759283292,-0.116799456301899,0.0217997607632109,NA,-0.948336313902674,0.0436874092548433,-1.03396206262003,-0.862710565185319,NA,0,0,37586.9008319772,37503.6481702472,"0 -1","-1: 5, 0: 10, +1: 15",83.25266173001
505,5,10,15,5,0,-1,-0.316801918447962,0.156035226505635,-0.622625342718556,-0.010978494177368,NA,0.0555900935304843,0.0362976736562909,-0.0155520395584341,0.126732226619403,NA,-1.11419649548184,0.0447747063155095,-1.2019533072786,-1.02643968368508,NA,0,0,37601.5647090108,37512.6821554256,"0 -1","-1: 5, 0: 10, +1: 15",88.8825535852448
506,5,10,15,6,0,-1,-0.331880365529615,0.133773114585352,-0.594070852216654,-0.0696898788425749,NA,-0.00747096276279529,0.0334190242665792,-0.0729710467237606,0.05802912119817,NA,-0.968765918493745,0.0401581789106095,-1.04747450284326,-0.890057334144235,NA,0,0,37542.6097264137,37448.8177088518,"0 -1","-1: 5, 0: 10, +1: 15",93.7920175619583
507,5,10,15,7,0,-1,-0.368151821993167,0.149793706612835,-0.661742092065083,-0.0745615519212514,NA,-0.00753114903680439,0.0327154526902511,-0.0716522580476205,0.0565899599740117,NA,-1.08340705801356,0.0400111606656296,-1.16182749189784,-1.00498662412928,NA,0,0,37425.3507052073,37323.5719643024,"0 -1","-1: 5, 0: 10, +1: 15",101.778740904869
508,5,10,15,8,0,-1,-0.315012129182015,0.138711258401512,-0.586881199899207,-0.0431430584648222,NA,0.0161334175334615,0.0337713539281481,-0.0500572198748641,0.082324054941787,NA,-0.992586070463234,0.0408293997542314,-1.07261022349192,-0.912561917434552,NA,0,0,37407.6419401366,37315.5950945691,"0 -1","-1: 5, 0: 10, +1: 15",92.0468455674491
509,5,10,15,9,0,-1,-0.336994516457385,0.138612490670989,-0.608670005979918,-0.0653190269348512,NA,0.00292917393392798,0.0298786408718832,-0.0556318860819694,0.0614902339498254,NA,-1.00851538163498,0.0355052085619752,-1.07810431168003,-0.938926451589926,NA,0,0,37176.5258896364,37061.2260777956,"0 -1","-1: 5, 0: 10, +1: 15",115.299811840836
510,5,10,15,10,0,-1,-0.328387319312113,0.135505562689331,-0.593973341888036,-0.06280129673619,NA,0.000286201735608267,0.0243659611291911,-0.0474702045263092,0.0480426079975257,NA,-0.978847311574601,0.0308124923238258,-1.03923868680322,-0.918455936345986,NA,0,0,37031.6297403246,36918.7255587026,"0 -1","-1: 5, 0: 10, +1: 15",112.904181621998
511,5,10,15,11,0,-1,-0.356978769972174,0.145087344239244,-0.641344739293658,-0.0726128006506897,NA,-0.0116843348247639,0.0358435928054643,-0.0819364857999928,0.0585678161504651,NA,-1.0378768159849,0.0446162913039587,-1.1253231400644,-0.95043049190539,NA,0,0,37635.8868916427,37550.4602823044,"0 -1","-1: 5, 0: 10, +1: 15",85.4266093383121
512,5,10,15,12,0,-1,-0.308652460048264,0.137471258282898,-0.578091175192148,-0.0392137449043804,NA,0.023889384777851,0.0289334965412058,-0.0328192263897266,0.0805979959454287,NA,-0.992729163733945,0.0359996131942303,-1.06328710905201,-0.922171218415881,NA,0,0,37407.7523124729,37303.8254737682,"0 -1","-1: 5, 0: 10, +1: 15",103.926838704756
513,5,10,15,13,0,-1,-0.331251021892624,0.140160637736463,-0.605960823906256,-0.0565412198789915,NA,0.00896740308295639,0.0330805343240914,-0.0558692527816038,0.0738040589475166,NA,-1.01980590595611,0.0407011794640351,-1.09957875183392,-0.940033060078295,NA,0,0,37516.6618383031,37406.0794290381,"0 -1","-1: 5, 0: 10, +1: 15",110.582409264942
514,5,10,15,14,0,-1,-0.332908008441447,0.139717994588906,-0.606750245827864,-0.059065771055029,NA,0.00239091186557695,0.0351794171045828,-0.0665594786565176,0.0713413023876715,NA,-1.00063802486753,0.0432425580607038,-1.08539188126589,-0.915884168469167,NA,0,0,37603.4916165192,37514.6310962818,"0 -1","-1: 5, 0: 10, +1: 15",88.8605202373437
515,5,10,15,15,0,-1,-0.296138871737601,0.139407750186025,-0.569373041267966,-0.0229047022072355,NA,0.0344813310857927,0.034934554184214,-0.0339891369312297,0.102951799102815,NA,-0.9886057194912,0.0434069395099526,-1.07368175760982,-0.903529681372585,NA,0,0,37605.9237300441,37521.3680994061,"0 -1","-1: 5, 0: 10, +1: 15",84.5556306380458
516,5,10,15,16,0,-1,-0.35032176810494,0.144400227410352,-0.633341013188625,-0.0673025230212562,NA,-0.00759046834531599,0.031447227488105,-0.0692259016356397,0.0540449649450078,NA,-1.02768668400777,0.039885763197474,-1.10586134337072,-0.949512024644831,NA,0,0,37488.2318741606,37396.1525711181,"0 -1","-1: 5, 0: 10, +1: 15",92.0793030424538
517,5,10,15,17,0,-1,-0.404992366569769,0.139807865452649,-0.679010747612382,-0.130973985527155,NA,-0.0759236041721418,0.0319650935147297,-0.138574036223467,-0.0132731721208167,NA,-0.986320687311076,0.0405870437649139,-1.06586983132926,-0.906771543292894,NA,0,0,37614.9254431135,37530.2443568649,"0 -1","-1: 5, 0: 10, +1: 15",84.68108624858
518,5,10,15,18,0,-1,-0.359802809410682,0.135803870790912,-0.625973505122001,-0.0936321136993632,NA,-0.0369818884981881,0.0353334188664412,-0.106234116927081,0.0322703399307048,NA,-0.963483195178065,0.044526075013196,-1.05075269857686,-0.876213691779272,NA,0,0,37691.5974874914,37606.7982854529,"0 -1","-1: 5, 0: 10, +1: 15",84.7992020384991
519,5,10,15,19,0,-1,-0.395634173102332,0.150072136504779,-0.689770155734677,-0.101498190469986,NA,-0.0338732203838295,0.0309800488125224,-0.0945930002956664,0.0268465595280073,NA,-1.08017143036059,0.0391693841048935,-1.15694201250279,-1.00340084821838,NA,0,0,37257.4569443403,37158.3934797526,"0 -1","-1: 5, 0: 10, +1: 15",99.0634645876926
520,5,10,15,20,0,-1,-0.351292147261213,0.132675633380548,-0.611331610313127,-0.0912526842092989,NA,-0.0349572232572962,0.0301802992816943,-0.0941095228920572,0.0241950763774647,NA,-0.946462042706798,0.0382545233281856,-1.02143953067579,-0.871484554737807,NA,0,0,37535.696873926,37444.7166536834,"0 -1","-1: 5, 0: 10, +1: 15",90.9802202425344
521,5,10,15,21,0,-1,-0.315641550513943,0.141830171148487,-0.59362357788613,-0.0376595231417556,NA,0.0251202229197715,0.033076615312872,-0.0397087518239436,0.0899491976634866,NA,-1.0164864849665,0.041083123170702,-1.0970079267535,-0.935965043179506,NA,0,0,37414.011970934,37321.7446334999,"0 -1","-1: 5, 0: 10, +1: 15",92.2673374340156
522,5,10,15,22,0,-1,-0.413098013987026,0.143679615585076,-0.694704885846333,-0.131491142127718,NA,-0.0756639008653844,0.0379866894305086,-0.15011644404109,-0.00121135768967923,NA,-1.02301249825675,0.0465292964029574,-1.11420824343254,-0.931816753080964,NA,0,0,37565.852149883,37484.9761166959,"0 -1","-1: 5, 0: 10, +1: 15",80.8760331871235
523,5,10,15,23,0,-1,-0.335351773873788,0.14343964030935,-0.616488302835493,-0.0542152449120824,NA,0.00633742421703927,0.037284916867307,-0.0667396700094525,0.079414518443531,NA,-1.02116601692902,0.0464783807284865,-1.1122619692166,-0.930070064641449,NA,0,0,37433.1588519993,37348.3867917162,"0 -1","-1: 5, 0: 10, +1: 15",84.7720602830377
524,5,10,15,24,0,-1,-0.2811331204873,0.143954301069819,-0.563278366003781,0.00101212502918058,NA,0.0640176631960376,0.0338733683115648,-0.00237291872968971,0.130408245121765,NA,-1.03729575536293,0.0418567810686461,-1.11933353876625,-0.955257971959604,NA,0,0,37623.2838147722,37527.5525547926,"0 -1","-1: 5, 0: 10, +1: 15",95.731259979606
525,5,10,15,25,0,-1,-0.284026675476771,0.129072104671172,-0.537003352041051,-0.0310499989124901,NA,0.0221994750972822,0.0302605946733441,-0.0371102006132368,0.0815091508078012,NA,-0.922806098900544,0.0376933963014587,-0.996683798106398,-0.84892839969469,NA,0,0,37557.6624028778,37466.449666919,"0 -1","-1: 5, 0: 10, +1: 15",91.2127359588703
526,5,10,15,26,0,-1,-0.344980677497256,0.137795160135132,-0.615054228606044,-0.0749071263884677,NA,-0.0189961148444413,0.0326968099594767,-0.0830806847743662,0.0450884550854836,NA,-0.982120547615095,0.0406722735688792,-1.06183673897946,-0.902404356250732,NA,0,0,37641.2187418551,37549.5514558471,"0 -1","-1: 5, 0: 10, +1: 15",91.6672860079998
